DB06589	H01482 H00535 H01471 H00042 H01590 H01591 H01599 H00042 H01574 H01910 H00003 H00031 H00170 H01359 H01511 H01591 H00010 H00022 H00458 H00505 H00642 H00997 H01749 H01750 H01754 H01990 H02068 H02069 H00107 H01970 H00408 H01171 H01227 H01529 H01709 H00208 H02057 H00208 H02054 H02055 H02152
DB06605	H02257 H01205 H01171 H01227 H01529 H01709
DB06637	H00749 H00606 H00731 H00606 H00810 H00063 H00063 H00728
DB06695	H00223 H01254 H01227 H01529 H01709
DB06698
DB06700	H01031 H01450 H01171
DB06702	H02129 H01171 H01227 H01529 H01709
DB06723
DB06724
DB06764
DB06769
DB06792
DB06817	H00208 H02054 H02055 H02152
DB08816	H01235 H01171 H01205 H01227 H01529 H01709
DB08860	H01205 H00208 H02057 H00208 H02057 H01227 H01529 H01709 H00208 H02056 H00624 H02192
DB08868	H00606 H00749 H01227 H01529 H01709
DB08873	H01227 H01529 H01709
DB08877	H00012 H01433 H01481 H01605 H01612 H02410 H02411 H02412
DB08882	H01227 H01529 H01709
DB08889	H01741 H01227 H01529 H01709
DB08890	H01174 H01615
DB08895	H00012 H01433 H01481 H01605 H01612 H02410 H02411 H02412 H00091 H00107 H01968 H01171
DB08899	H00024 H00062 H00455 H02175 H02177 H01205 H01171 H01227 H01529 H01709
DB08908	H00048
DB08910	H00768 H00079 H00080 H00083 H00084 H00017 H00025 H00046 H01227 H01529 H01709
DB08911	H00523 H01512 H01745 H02425 H00523 H01745 H02425
DB08912	H00032 H00038 H00523 H01512 H01738 H01745 H01984 H02425 H01984 H01439 H01205 H01227 H01529 H01709 H00208 H02057 H00208 H02057
DB08932	H02126 H00054 H00759 H00823 H00910 H01171
DB08934	H00276 H00422 H02390 H01227 H01529 H01709
DB08961
DB08995
DB09012
DB09015
DB09017
DB09020
DB09026	H00541 H00575 H02011
DB09069
DB09072	H00835
DB09083
DB09104
DB09125
DB09140	H00068 H01368 H00228 H00229 H00228
DB09146
DB09153
DB09212	H00017 H00025 H00046
DB09220	H00294 H00731
DB09242
DB09270	H00294 H01022 H01354 H02005 H00155 H01383 H01635 H01204 H01227 H01529 H01709
DB09281
DB09282
DB09300	H02129
DB09324
DB09385
DB09401	H00005 H00013 H00028 H00030 H00041 H00054 H01613
DB09407
DB09462	H00024 H01611 H00063 H00146 H00422 H00020 H00048 H00800 H00801
DB09512
DB09526	H00168
DB09543
DB11089
DB11093	H00239 H00245 H00246 H00808 H01558 H02026 H02030 H01605 H01612 H00506 H00660 H00811 H01019 H00605 H00779 H02320 H00720 H01019 H00720 H01019 H00720 H01019 H00699 H01310 H00293 H01019 H01282 H00720 H00728 H01603 H00481 H00690 H00787 H00215 H00746 H00728 H00749 H00808 H02217 H00063 H00606 H00749 H00775 H01808 H00063 H00606 H00749 H00775 H01808 H00063 H00808 H01603 H02215
DB11110
DB11126
DB11135
DB11190
DB11596
DB11675
DB11699
DB11738
DB11750
DB11783
DB11921	H01702 H01709
DB12248	H00079 H02106
DB12293
DB12661
DB12783	H01161
DB12944
DB13136	H01205
DB13139	H00079 H02106 H01171 H00208 H02057 H00208 H02057
DB13257	H00228 H00211 H02206 H00211 H01145 H01196 H00211
DB13679	H01171
DB13867	H01702 H01709 H00243 H00603 H01633 H02310 H01163 H01227 H01529 H01709 H00208 H02057 H01227 H01529 H01709 H00208 H02057
DB13868
DB13872	H01611 H00783 H02215 H00606 H00808 H02215 H02217
DB14126	H00674 H00092 H01128 H01227 H01529 H01709
DB14488	H00236 H00631 H00228 H00067 H00211 H02206 H01145
DB14491	H00236 H00631 H00228 H00067 H00211 H02206 H01145
DB14498	H01603
DB14509	H00768 H00658 H00243 H00892 H02310 H00242 H00243 H00892 H01633 H02310 H00242 H00243 H00892 H01633 H02310
DB14513	H01210 H01210 H00058
DB14936
